# FeHinit FeH sigma_FeH
-1.25 -1.102127656667998 0.08398135143613007
-1.25 -1.0524421303639933 0.10934360216203072
-1.25 -1.012634564365518 0.13513434867093177
-1.25 -0.9795189969991743 0.1559121878101293
-1.25 -0.9542691304977288 0.17349079497481096
-1.25 -0.933977841554431 0.18726408602523076
-1.25 -0.9190865227702862 0.19890267746642407
-1.25 -0.9056252394901206 0.20944274132507812
-1.25 -0.8932779997600655 0.213745647034743
-1.25 -0.8869416220672007 0.22120188685302364
-1.0 -0.9998950943396226 1.7169811320778485e-05
-1.0 -0.9999960897057424 0.00010718217312633574
-1.0 -0.9999207740219349 0.00016197962023250883
-1.0 -0.9998537418358594 0.0003787079210752236
-1.0 -0.999792914385139 0.0005122479914027401
-1.0 -0.9996849343036387 0.000823764717691363
-1.0 -0.9995876406702945 0.0011671170957777647
-1.0 -0.9990766264794383 0.002059463189568633
-1.0 -0.9986364780638366 0.002665352376642676
-1.0 -0.9977853232365309 0.0036010130003253336
-1.0 -0.9971728849217573 0.004215156521570893
-1.0 -0.9956748444144826 0.005492566031607383
-1.0 -0.9941621607733432 0.0064078486504427126
-1.0 -0.9916015106522849 0.007913923142447024
-1.0 -0.9884681107060449 0.009084245065711552
-1.0 -0.9852153188730853 0.010654803621175464
-1.0 -0.9803744083299769 0.01177281821816991
-1.0 -0.9749795952357566 0.013904981698727953
-1.0 -0.9663892736809037 0.01911326025341825
-1.0 -0.9471054958803742 0.033735248051499904
-1.0 -0.9102784487122034 0.0528631826380335
-1.0 -0.8748488976124014 0.0727117374735586
-1.0 -0.8467801671402777 0.09158148943947718
-1.0 -0.8228324610366258 0.10865202063626431
-1.0 -0.8035122636146043 0.12229562548763526
-1.0 -0.7875881173228166 0.13376804025660824
-1.0 -0.7762009444381381 0.14392030520925214
-1.0 -0.7656024424065175 0.15351294156547635
-1.0 -0.7559333537522324 0.1571745117734488
-1.0 -0.7496623539069541 0.16343836276604298
-0.75 -0.7499947660803361 0.00011028091362560838
-0.75 -0.7498987988249955 0.00020197115898165646
-0.75 -0.7499013102177693 0.000297702864949993
-0.75 -0.7498236443911639 0.00046076782503184926
-0.75 -0.7497866874194206 0.0006695126212932763
-0.75 -0.749491114508397 0.001132463058682338
-0.75 -0.7491994489181708 0.0015124543251610356
-0.75 -0.7488094317090314 0.0020335759048845524
-0.75 -0.7484178258879502 0.0023732003400631506
-0.75 -0.7475406037735847 0.003121886792452947
-0.75 -0.7466625132941321 0.0036319206488395683
-0.75 -0.7452330805826584 0.004467279880968315
-0.75 -0.7433628176546195 0.005195503508315948
-0.75 -0.7415639966619595 0.006040724098086926
-0.75 -0.7387938007751488 0.006689624595705075
-0.75 -0.7357225239401829 0.007940672872085356
-0.75 -0.730788518647767 0.011155678231406913
-0.75 -0.7193077965637446 0.01991680491526258
-0.75 -0.6958015788447077 0.03260376052834507
-0.75 -0.6743880895754194 0.04540135129836569
-0.75 -0.6553579197841387 0.05861763899074752
-0.75 -0.6385829900146872 0.07079740882781019
-0.75 -0.6250304266576198 0.08135293137073332
-0.75 -0.6138873087701295 0.09027899681706672
-0.75 -0.6053559140585867 0.09786909489386995
-0.75 -0.5976780087148407 0.10534928108331236
-0.75 -0.5910946603526065 0.109354272432924
-0.75 -0.5860397232918895 0.11429593798935506
-0.5 -0.5000146896551725 6.32758620689553e-05
-0.5 -0.4999057352941177 9.044117647058249e-05
-0.5 -0.500001105129446 0.00019805988386160077
-0.5 -0.49991923268648747 0.00026843866832829057
-0.5 -0.4998352028495533 0.0003456870321178592
-0.5 -0.49975535144455896 0.0006278187243250777
-0.5 -0.49954661050915716 0.0008577456131939967
-0.5 -0.49927702902208193 0.0011811085173502054
-0.5 -0.4991392029025217 0.001357549774764311
-0.5 -0.4985960485307671 0.001702258934350654
-0.5 -0.4981469476536471 0.0020370606286293567
-0.5 -0.4973270928678169 0.002557870778426819
-0.5 -0.49625383704968035 0.0029633130334981916
-0.5 -0.4952320065691357 0.003428669519210295
-0.5 -0.4936921976828413 0.003836019308828177
-0.5 -0.49186725117593005 0.00457215964483509
-0.5 -0.4890471582354537 0.006279946911575016
-0.5 -0.4824442898965209 0.01151543999213715
-0.5 -0.4687300839901463 0.019303610858157814
-0.5 -0.4553058177377474 0.026932201209321976
-0.5 -0.443534353807189 0.036115195279084904
-0.5 -0.43269440205504156 0.04427945160451363
-0.5 -0.4238710424626267 0.05135190225072902
