# FeHinit Minit FeH sigma_FeH FeH_low FeH_high sigma_FeH_low sigma_FeH_high
-0.25 5.627090000000001 -0.24894199999999997 0.0009599999999999999 -0.2493 -0.2486 0.0007 0.0011
-0.25 5.677304 -0.24886699999999998 0.00104 -0.2491 -0.2486 0.000884 0.0013
-0.25 5.727150999999999 -0.248654 0.00116 -0.2489 -0.2484 0.0009 0.0014
-0.25 5.776988999999999 -0.24842200000000003 0.001246 -0.24869999999999998 -0.2481 0.0010840000000000001 0.0014159999999999997
-0.25 5.827381000000002 -0.24813200000000002 0.001376 -0.2484 -0.2478 0.0012 0.0016
-0.25 5.877029 -0.247834 0.001495 -0.2481 -0.2476 0.0013 0.0017159999999999994
-0.25 5.927197 -0.24756099999999998 0.001582 -0.2479 -0.24719999999999998 0.0012 0.0018
-0.25 5.97706 -0.24722299999999997 0.0017170000000000002 -0.2475 -0.24698399999999998 0.0015 0.002
-0.25 6.0270719999999995 -0.246824 0.0018380000000000002 -0.2472 -0.2464 0.0016000000000000003 0.0021
-0.25 6.0771619999999995 -0.24635200000000004 0.001926 -0.2467 -0.24608400000000002 0.0016000000000000003 0.0021
-0.25 6.127045999999999 -0.245871 0.00216 -0.2463 -0.2456 0.0018 0.0025159999999999996
-0.25 6.177172999999999 -0.24532400000000001 0.002402 -0.2458 -0.244984 0.002 0.0028
-0.25 6.227107999999999 -0.24449200000000004 0.0027879999999999992 -0.2452 -0.2439 0.0022 0.003216
-0.25 6.277119 -0.243593 0.003256 -0.2445 -0.2427 0.002384 0.0043159999999999995
-0.25 6.327121 -0.241561 0.004696 -0.24329999999999996 -0.23978400000000002 0.003084 0.0065
-0.25 6.377108999999999 -0.23943 0.0059299999999999995 -0.2418 -0.2371 0.0036680000000000003 0.007748
-0.25 6.427108 -0.23592799999999997 0.007961 -0.2387 -0.2327 0.005868 0.010116
-0.25 6.4772479999999995 -0.23175800000000002 0.010274 -0.234148 -0.229184 0.0082 0.012548
-0.25 6.527138999999998 -0.22776200000000002 0.012693000000000001 -0.22981600000000002 -0.225668 0.0106 0.014816
-0.25 6.577158000000001 -0.223669 0.015202 -0.22523200000000002 -0.2222 0.013484 0.016715999999999998
-0.25 6.627167000000001 -0.22000300000000003 0.017865000000000002 -0.221116 -0.2187 0.016267999999999998 0.019516000000000002
-0.25 6.677091999999999 -0.216321 0.020648000000000003 -0.2173 -0.2153 0.019184 0.0221
-0.25 6.727182 -0.212972 0.023306000000000004 -0.213816 -0.2122 0.022 0.024516
-0.25 6.777112999999999 -0.20975300000000005 0.025723999999999997 -0.2104 -0.2091 0.024568000000000003 0.0271
-0.25 6.827149 -0.20680700000000002 0.028036999999999996 -0.20751599999999998 -0.20618399999999998 0.026784000000000002 0.0293
-0.25 6.877120999999999 -0.20413299999999995 0.030291000000000005 -0.205 -0.2034 0.029184 0.0314
-0.25 6.927116999999997 -0.201598 0.032444 -0.202416 -0.2008 0.0314 0.033616
-0.25 6.977164000000001 -0.199454 0.034536000000000004 -0.20011600000000002 -0.19858399999999998 0.033384 0.035616
-0.25 7.02711 -0.197134 0.036252 -0.1979 -0.1963 0.035184 0.037315999999999995
-0.25 7.077177000000001 -0.19521399999999997 0.037917 -0.196332 -0.1941 0.0367 0.03900000000000001
-0.25 7.127135999999999 -0.193719 0.039930999999999994 -0.1952 -0.1925 0.038984000000000005 0.0408
-0.25 7.1771509999999985 -0.192173 0.041273 -0.19341599999999998 -0.1909 0.0402 0.042432000000000004
-0.25 7.227098999999999 -0.19047599999999998 0.042524 -0.1918 -0.1892 0.0415 0.0436
-0.25 7.2771289999999995 -0.18923499999999996 0.043761 -0.19073199999999998 -0.187984 0.042668000000000005 0.045
-0.25 7.327142000000001 -0.187958 0.044898999999999994 -0.1895 -0.1862 0.0437 0.0458
-0.25 7.377097000000001 -0.18691499999999997 0.046203 -0.188232 -0.1856 0.045068 0.0474
-0.25 7.427147999999999 -0.185934 0.04710299999999999 -0.1872 -0.1844 0.046084 0.04830000000000001
0.0 3.977479 0.0 0.0 -0.0 -0.0 0.0 0.0
0.0 4.026254000000001 0.0 0.0 -0.0 0.0 0.0 0.0
0.0 4.076192 0.0 0.0 -0.0 -0.0 0.0 0.0
0.0 4.12716 0.0 0.0 0.0 -0.0 0.0 0.0
0.0 4.176555 0.0 0.0 -0.0 -0.0 0.0 0.0
0.0 4.226581 0.0 0.0 0.0 0.0 0.0 0.0
0.0 4.2770019999999995 0.0 0.0 0.0 -0.0 0.0 0.0
0.0 4.326423 0.0 0.0 0.0 0.0 0.0 0.0
0.0 4.376203999999999 0.0 0.0 0.0 0.0 0.0 0.0
0.0 4.427269 0.0 0.0 0.0 -0.0 0.0 0.0
0.0 4.476028 1e-06 3e-06 -0.0 0.0 0.0 0.0
0.0 4.526928 0.0 2e-06 0.0 0.0 0.0 0.0
0.0 4.576662 2e-06 8.000000000000001e-06 0.0 0.0 0.0 0.0
0.0 4.626856 6e-06 1e-05 0.0 0.0 0.0 0.0
0.0 4.67789 6e-06 1.2e-05 0.0 0.0 0.0 0.0
0.0 4.726669 9e-06 2e-05 0.0 0.0 0.0 0.0001
0.0 4.777556999999999 1.4000000000000001e-05 3.5000000000000004e-05 0.0 0.0 0.0 0.0001
0.0 4.8271239999999995 1.4e-05 3e-05 0.0 0.0 0.0 0.0001
0.0 4.876807 2.2000000000000003e-05 4.6e-05 0.0 0.0001 0.0 0.0001
0.0 4.9276800000000005 3e-05 5.4000000000000005e-05 0.0 0.0001 0.0 0.0001
0.0 4.976927000000001 4.2000000000000004e-05 7.299999999999999e-05 0.0 0.0001 0.0 0.0002
0.0 5.027190999999999 5.3e-05 9.3e-05 0.0 0.0001 0.0 0.0002
0.0 5.077383 6e-05 0.00010200000000000001 0.0 0.0001 0.0 0.0002
0.0 5.126765000000001 9.300000000000001e-05 0.00014900000000000002 0.0 0.0002 0.0 0.0002999999999999999
0.0 5.177210000000001 0.00012 0.00018899999999999996 0.0 0.0002 0.00010000000000000002 0.0002999999999999999
0.0 5.227142 0.000136 0.00020600000000000005 0.0 0.0002 0.00010000000000000002 0.0002999999999999999
0.0 5.276990999999999 0.00017699999999999997 0.000243 0.00010000000000000002 0.0002999999999999999 0.00010000000000000002 0.0002999999999999999
0.0 5.327235000000001 0.00020199999999999995 0.00026700000000000004 0.00010000000000000002 0.0002999999999999999 0.00010000000000000002 0.0004
0.0 5.3769420000000006 0.00024900000000000004 0.000322 0.00010000000000000002 0.0004 0.00020000000000000004 0.0004
0.0 5.4269240000000005 0.000289 0.000344 0.00020000000000000004 0.0004 0.00020000000000000004 0.0005
0.0 5.477125 0.00031700000000000006 0.000391 0.00020000000000000004 0.0004 0.0003 0.0005
0.0 5.526968999999999 0.000404 0.00043400000000000014 0.0003 0.0005159999999999996 0.0003 0.0005999999999999998
0.0 5.577575000000001 0.000478 0.00048600000000000005 0.0003 0.0005999999999999998 0.0004000000000000001 0.0005999999999999998
0.0 5.627088999999999 0.000586 0.0005430000000000001 0.0004000000000000001 0.0008 0.0004000000000000001 0.0005999999999999998
0.0 5.677246 0.0006299999999999999 0.00058 0.0005 0.0008 0.0005 0.0007
0.0 5.727184999999999 0.000765 0.0006460000000000002 0.0006 0.0009 0.0005 0.0008
0.0 5.776962 0.0008900000000000001 0.000708 0.0007 0.0010159999999999995 0.0006 0.0008
0.0 5.827383 0.0010500000000000002 0.0007690000000000002 0.0009 0.0011999999999999997 0.0007 0.0009
0.0 5.877022 0.0012140000000000002 0.0008449999999999999 0.0011 0.0013 0.0007 0.001
0.0 5.927202000000001 0.001376 0.000892 0.0012 0.0016 0.0007 0.001
0.0 5.9770639999999995 0.00157 0.0009599999999999999 0.0014 0.0017 0.0008000000000000001 0.0011
0.0 6.027070000000001 0.00179 0.001046 0.0016000000000000003 0.002 0.0009 0.0011999999999999997
0.0 6.077171000000001 0.0020630000000000006 0.001098 0.0019 0.0022159999999999997 0.0009 0.0011999999999999997
0.0 6.1270370000000005 0.0023250000000000002 0.001211 0.0021 0.0025 0.001 0.0014
0.0 6.177175999999999 0.002631 0.0013469999999999999 0.0024 0.0028 0.0011 0.0015159999999999996
0.0 6.227138999999999 0.0031289999999999994 0.001595 0.0027 0.0035 0.0013 0.0018159999999999997
0.0 6.277108999999999 0.003659 0.0018689999999999998 0.0031 0.0042 0.0013 0.0025
0.0 6.327138 0.004893999999999999 0.0027420000000000005 0.0038 0.005815999999999999 0.0018 0.0037159999999999997
0.0 6.377103999999998 0.005882999999999999 0.0032869999999999996 0.004684 0.007331999999999999 0.002084 0.0045
0.0 6.4271199999999995 0.00792 0.004461 0.006284 0.0098 0.0032000000000000006 0.005515999999999999
0.0 6.477240000000002 0.010471999999999999 0.006012999999999999 0.008983999999999999 0.0122 0.005 0.0075
0.0 6.527125 0.012789000000000002 0.007286999999999999 0.011668 0.014 0.0061 0.0085
0.0 6.577169999999999 0.015084999999999994 0.008872 0.014099999999999998 0.015932 0.0077 0.0099
0.0 6.627173000000002 0.017227999999999997 0.010353999999999997 0.0165 0.0179 0.0093 0.0114
0.0 6.677103999999999 0.019375 0.012 0.0188 0.02 0.011 0.012915999999999999
0.0 6.727172000000001 0.021354 0.013597 0.0208 0.0219 0.0127 0.014315999999999999
0.0 6.777110000000002 0.023248999999999995 0.015077 0.022883999999999998 0.0236 0.0144 0.015816
0.0 6.8271489999999995 0.025046 0.016448 0.024600000000000004 0.0254 0.015784 0.0171
0.0 6.877119 0.02665200000000001 0.017826 0.026184 0.0271 0.0171 0.0185
0.0 6.927115999999999 0.028179000000000003 0.019148 0.027699999999999995 0.0286 0.0185 0.0198
0.0 6.977161000000001 0.029470999999999994 0.020471 0.0291 0.03 0.019784 0.0211
0.0 7.027113000000001 0.030885 0.021495 0.030483999999999997 0.0314 0.0209 0.0221
0.0 7.077171 0.031997 0.022567 0.031284 0.0327 0.0219 0.0232
0.0 7.127136000000002 0.033003 0.023837 0.0322 0.0337 0.0232 0.024316
0.0 7.177153999999998 0.033967 0.024655000000000003 0.0332 0.0347 0.024 0.025315999999999998
0.0 7.2270959999999995 0.035029 0.025515000000000003 0.0343 0.0357 0.0249 0.026116
0.0 7.277131 0.03572 0.026313 0.034884 0.0365 0.025600000000000005 0.027016
0.0 7.327139000000001 0.036518 0.027041 0.0356 0.03760000000000001 0.0263 0.0276
0.0 7.377097000000001 0.037153 0.027836 0.0363 0.037916000000000005 0.027183999999999996 0.0286
0.0 7.427145999999999 0.037802 0.028424 0.0371 0.0387 0.027783999999999996 0.029199999999999997
0.25 3.9774789999999998 0.25 0.0 0.25 0.25 0.0 0.0
0.25 4.026254 0.25 0.0 0.25 0.25 0.0 0.0
0.25 4.076192000000001 0.25 0.0 0.25 0.25 0.0 0.0
0.25 4.12716 0.25 0.0 0.25 0.25 0.0 0.0
0.25 4.176555 0.25 0.0 0.25 0.25 0.0 0.0
0.25 4.2265809999999995 0.25 0.0 0.25 0.25 0.0 0.0
0.25 4.277002 0.25 0.0 0.25 0.25 0.0 0.0
0.25 4.326423 0.25 0.0 0.25 0.25 0.0 0.0
0.25 4.3762039999999995 0.25 0.0 0.25 0.25 0.0 0.0
0.25 4.427269000000001 0.25 0.0 0.25 0.25 0.0 0.0
0.25 4.476028 0.25 0.0 0.25 0.25 0.0 0.0
0.25 4.526928 0.25 0.0 0.25 0.25 0.0 0.0
0.25 4.576662 0.25 1e-06 0.25 0.25 0.0 0.0
0.25 4.626856 0.25 6e-06 0.25 0.25 0.0 0.0
0.25 4.67789 0.250001 5e-06 0.25 0.25 0.0 0.0
0.25 4.726669 0.250001 1.3e-05 0.25 0.25 0.0 0.0
0.25 4.777557 0.250006 1.8e-05 0.25 0.25 0.0 0.0001
0.25 4.827124000000001 0.250005 1.7e-05 0.25 0.25 0.0 0.0001
0.25 4.8768069999999994 0.250006 2.6e-05 0.25 0.25 0.0 0.0001
0.25 4.92768 0.250009 3e-05 0.25 0.25 0.0 0.0001
0.25 4.976927 0.250024 4.1e-05 0.25 0.2501 0.0 0.0001
0.25 5.02729 0.250027 4.8000000000000015e-05 0.25 0.2501 0.0 0.0001
0.25 5.077352 0.250027 5.400000000000001e-05 0.25 0.2501 0.0 0.0001
0.25 5.1267130000000005 0.25004999999999994 8.100000000000002e-05 0.25 0.2501 0.0 0.0001
0.25 5.1771590000000005 0.250064 9.6e-05 0.25 0.2501 0.0 0.0002
0.25 5.2271410000000005 0.25008099999999994 0.00011500000000000002 0.25 0.2501 0.0 0.0002
0.25 5.27696 0.2500919999999999 0.00013500000000000003 0.25 0.250116 0.00010000000000000002 0.0002
0.25 5.327243999999999 0.250104 0.00014800000000000002 0.25 0.2502 0.00010000000000000002 0.0002
0.25 5.376871000000001 0.25013199999999997 0.00018099999999999998 0.2501 0.2502 0.00010000000000000002 0.0002
0.25 5.4270249999999995 0.25016 0.00018500000000000002 0.2501 0.2502 0.00010000000000000002 0.0002999999999999999
0.25 5.477198 0.250179 0.00021799999999999996 0.2501 0.2502 0.000184 0.0002999999999999999
0.25 5.526941999999999 0.25023 0.000247 0.2502 0.2503 0.00020000000000000004 0.0002999999999999999
0.25 5.577580000000001 0.25027699999999997 0.00027199999999999994 0.2502 0.2504 0.00020000000000000004 0.0002999999999999999
0.25 5.627061000000001 0.25034 0.000308 0.2502 0.2504 0.00020000000000000004 0.0004
0.25 5.677275999999999 0.25035500000000005 0.00032299999999999994 0.2503 0.2504 0.0003 0.0004
0.25 5.727175000000001 0.250426 0.000361 0.2503 0.2505 0.0003 0.0004
0.25 5.776984 0.250505 0.000392 0.2504 0.2506 0.0003 0.0005
0.25 5.827381 0.2505899999999999 0.000439 0.2505 0.2507 0.0004000000000000001 0.0005
0.25 5.877025999999998 0.25068099999999993 0.0004730000000000001 0.2506 0.2508 0.0004000000000000001 0.0005999999999999998
0.25 5.927216 0.250764 0.000498 0.25068399999999996 0.2509 0.0004000000000000001 0.0005999999999999998
0.25 5.977074 0.25087500000000007 0.0005450000000000001 0.2508 0.251 0.0005 0.0005999999999999998
0.25 6.027056 0.25101100000000004 0.000583 0.2509 0.2511 0.0005 0.0007
0.25 6.077171999999999 0.251154 0.0006160000000000001 0.251 0.251216 0.0005 0.0007
0.25 6.127051000000002 0.251315 0.0006789999999999999 0.2512 0.2514 0.0006 0.0008
0.25 6.177162999999999 0.25147699999999995 0.0007610000000000002 0.2513 0.2516 0.0006 0.0009
0.25 6.227107999999999 0.251769 0.0009070000000000001 0.2515 0.252 0.0007 0.0011
0.25 6.277123 0.25204299999999996 0.001043 0.251784 0.252316 0.0007 0.0014
0.25 6.327125999999998 0.252662 0.0014789999999999998 0.2521 0.253216 0.000984 0.002
0.25 6.377095000000001 0.25328000000000006 0.0018159999999999995 0.252584 0.254016 0.001184 0.0023999999999999994
0.25 6.427116 0.25456799999999996 0.0025959999999999993 0.2536 0.2556 0.0019 0.0033
0.25 6.477255 0.255988 0.0034490000000000002 0.2552 0.2568 0.0028 0.0043
0.25 6.527137 0.25722300000000003 0.0041600000000000005 0.256668 0.2579 0.0033999999999999994 0.0049
0.25 6.5771489999999995 0.258517 0.0049949999999999994 0.258 0.2591 0.0044 0.0055
0.25 6.627174 0.259774 0.005864999999999999 0.2594 0.2602 0.0053 0.0063
0.25 6.677092 0.261035 0.006861999999999999 0.2607 0.2614 0.0063 0.007299999999999999
0.25 6.727178 0.26217599999999996 0.0077810000000000015 0.2618 0.2625 0.007384 0.0082
0.25 6.777109 0.26327700000000004 0.008623 0.263 0.2635 0.0082 0.0091
0.25 6.827144999999999 0.26432500000000003 0.009515000000000001 0.2641 0.2645 0.0091 0.01
0.25 6.8771239999999985 0.265283 0.010304000000000002 0.265 0.2655 0.0099 0.010616
0.25 6.927116999999999 0.266173 0.011099000000000001 0.2659 0.2664 0.0107 0.0114
0.25 6.977159999999999 0.266951 0.011864 0.2667 0.267216 0.0114 0.0122
0.25 7.027110000000001 0.267784 0.012503 0.2676 0.2681 0.0121 0.0129
0.25 7.077176999999999 0.26841899999999996 0.013147999999999995 0.268 0.268816 0.0127 0.0135
0.25 7.127137 0.269025 0.013933 0.268584 0.2694 0.013599999999999998 0.014216000000000001
0.25 7.177149999999999 0.269585 0.014422999999999998 0.2691 0.27 0.014 0.0149
0.25 7.2271 0.27019600000000005 0.014917 0.2697 0.2706 0.014600000000000002 0.015299999999999998
0.25 7.277128999999999 0.27064699999999997 0.015402000000000002 0.270084 0.2711 0.015 0.0158
0.25 7.327140999999999 0.27113800000000005 0.015834 0.2706 0.2717 0.0154 0.0162
0.25 7.377095999999999 0.271512 0.016342000000000002 0.271 0.272 0.015984 0.0168
0.25 7.4271470000000015 0.271884 0.016679 0.2714 0.2724 0.016284 0.0171
